========================================
Experiment: PI Controller + Point Mass
========================================

Simulation Parameters
---------------------
Target Position : 10.0 m
Simulation Time : 20.0 s
Time Step (dt) : 0.01 s

Controller
----------
Kp : 2.0
Ki : 1.0

Plant
-----
Mass : 1.0 kg

Observed Results
----------------
- Position overshot the target significantly.
- Oscillations increased over time.
- Maximum observed position: 700+
- PI control is very unstable for point mass

Logs
----
time,position,velocity,controller_output
3.08, 10.7892, -27.0208, -14.5116
3.09, 10.5176, -27.1659, -13.9734
3.1, 10.2445, -27.3057, -13.4298
3.11, 9.9701, -27.44, -12.8807
3.12, 9.69441, -27.5688, -12.3262
3.13, 9.41749, -27.692, -11.7666
3.14, 9.13939, -27.8097, -11.2018
3.15, 8.86017, -27.9217, -10.632
3.16, 8.57989, -28.028, -10.0572
3.17, 8.29861, -28.1286, -9.4776
3.18, 8.01637, -28.2234, -8.8933
3.19, 7.73325, -28.3123, -8.30439
3.2, 7.4493, -28.3953, -7.71097
3.21, 7.16457, -28.4725, -7.11317
3.22, 6.87914, -28.5436, -6.51109
3.23, 6.59305, -28.6087, -5.90484
3.24, 6.30637, -28.6677, -5.29455
3.25, 6.01917, -28.7207, -4.68033
3.26, 5.73149, -28.7675, -4.0623
3.27, 5.44341, -28.8081, -3.44057
3.28, 5.15498, -28.8425, -2.81527
3.29, 4.86628, -28.8707, -2.18652
3.3, 4.57735, -28.8925, -1.55444
3.31, 4.28827, -28.9081, -0.91916
3.32, 3.9991, -28.9173, -0.280805
3.33, 3.7099, -28.9201, 0.360498
3.34, 3.42073, -28.9165, 1.00462
3.35, 3.13167, -28.9064, 1.65143
3.36, 2.84277, -28.8899, 2.3008
3.37, 2.5541, -28.8669, 2.9526
3.38, 2.26573, -28.8374, 3.60669
3.39, 1.97771, -28.8013, 4.26294
3.4, 1.69013, -28.7587, 4.92121
3.41, 1.40303, -28.7095, 5.58137
3.42, 1.11649, -28.6537, 6.24328
3.43, 0.830582, -28.5912, 6.9068
3.44, 0.54536, -28.5222, 7.57179
3.45, 0.260896, -28.4464, 8.23811
3.46, -0.022745, -28.3641, 8.90562
3.47, -0.305495, -28.275, 9.57417
3.48, -0.587288, -28.1793, 10.2436
3.49, -0.868056, -28.0768, 10.9138
3.5, -1.14773, -27.9677, 11.5847
3.51, -1.42625, -27.8518, 12.256
3.52, -1.70354, -27.7293, 12.9276
3.53, -1.97954, -27.6, 13.5994
3.54, -2.25418, -27.464, 14.2712
3.55, -2.5274, -27.3213, 14.9429
3.56, -2.79912, -27.1719, 15.6143
3.57, -3.06927, -27.0157, 16.2854
3.58, -3.3378, -26.8529, 16.9558
3.59, -3.60464, -26.6833, 17.6255
3.6, -3.86971, -26.5071, 18.2943
3.61, -4.13295, -26.3241, 18.9622
3.62, -4.39429, -26.1345, 19.6288
3.63, -4.65367, -25.9382, 20.2941
3.64, -4.91103, -25.7353, 20.9579
3.65, -5.16628, -25.5257, 21.6201
3.66, -5.41938, -25.3095, 22.2805
3.67, -5.67025, -25.0867, 22.9389
3.68, -5.91882, -24.8573, 23.5952
3.69, -6.16503, -24.6213, 24.2493
3.7, -6.40882, -24.3789, 24.901
3.71, -6.65012, -24.1298, 25.5501
3.72, -6.88886, -23.8743, 26.1964
3.73, -7.12499, -23.6124, 26.8399
3.74, -7.35843, -23.344, 27.4804
3.75, -7.58912, -23.0692, 28.1177
3.76, -7.817, -22.788, 28.7516
3.77, -8.042, -22.5005, 29.382
3.78, -8.26407, -22.2067, 30.0088
3.79, -8.48314, -21.9066, 30.6318
3.8, -8.69914, -21.6003, 31.2508
3.81, -8.91202, -21.2877, 31.8657
3.82, -9.12171, -20.9691, 32.4763
3.83, -9.32815, -20.6443, 33.0824
3.84, -9.53128, -20.3135, 33.684
3.85, -9.73105, -19.9767, 34.2808
3.86, -9.92739, -19.6339, 34.8728
3.87, -10.1202, -19.2851, 35.4597
3.88, -10.3095, -18.9305, 36.0414
3.89, -10.4952, -18.5701, 36.6178
3.9, -10.6773, -18.2039, 37.1886
3.91, -10.8556, -17.8321, 37.7538
3.92, -11.0302, -17.4545, 38.3132
3.93, -11.2009, -17.0714, 38.8666
3.94, -11.3677, -16.6827, 39.414
3.95, -11.5306, -16.2886, 39.955
3.96, -11.6895, -15.889, 40.4897
3.97, -11.8443, -15.4841, 41.0178
3.98, -11.9951, -15.0739, 41.5393
3.99, -12.1416, -14.6586, 42.0539
4, -12.284, -14.238, 42.5615
4.01, -12.4221, -13.8124, 43.0619
4.02, -12.556, -13.3818, 43.5551
4.03, -12.6854, -12.9462, 44.0409
4.04, -12.8105, -12.5058, 44.5191
4.05, -12.9311, -12.0606, 44.9897
4.06, -13.0472, -11.6107, 45.4523
4.07, -13.1588, -11.1562, 45.9071
4.08, -13.2657, -10.6971, 46.3537
4.09, -13.3681, -10.2336, 46.792
4.1, -13.4657, -9.76569, 47.222
4.11, -13.5587, -9.29347, 47.6434
4.12, -13.6468, -8.81703, 48.0562
4.13, -13.7302, -8.33647, 48.4603
4.14, -13.8087, -7.85187, 48.8554
4.15, -13.8823, -7.36331, 49.2415
4.16, -13.951, -6.8709, 49.6184
4.17, -14.0148, -6.37471, 49.9861
4.18, -14.0735, -5.87485, 50.3443
4.19, -14.1273, -5.37141, 50.693
4.2, -14.1759, -4.86448, 51.032
4.21, -14.2194, -4.35416, 51.3613
4.22, -14.2579, -3.84055, 51.6807
4.23, -14.2911, -3.32374, 51.9901
4.24, -14.3191, -2.80384, 52.2894
4.25, -14.3419, -2.28094, 52.5784
4.26, -14.3595, -1.75516, 52.8571
4.27, -14.3718, -1.22659, 53.1253
4.28, -14.3787, -0.695336, 53.383
4.29, -14.3803, -0.161506, 53.6301
4.3, -14.3766, 0.374795, 53.8663
4.31, -14.3674, 0.913458, 54.0917
4.32, -14.3529, 1.45438, 54.3062
4.33, -14.3329, 1.99744, 54.5096
4.34, -14.3075, 2.54253, 54.7018
4.35, -14.2766, 3.08955, 54.8828
4.36, -14.2402, 3.63838, 55.0524
4.37, -14.1983, 4.1889, 55.2106
4.38, -14.1509, 4.74101, 55.3573
4.39, -14.098, 5.29458, 55.4924
4.4, -14.0395, 5.84951, 55.6158
4.41, -13.9754, 6.40566, 55.7274
4.42, -13.9058, 6.96294, 55.8272
4.43, -13.8306, 7.52121, 55.9151
4.44, -13.7498, 8.08036, 55.991
4.45, -13.6634, 8.64027, 56.0548
4.46, -13.5714, 9.20082, 56.1065
4.47, -13.4737, 9.76189, 56.146
4.48, -13.3705, 10.3233, 56.1733
4.49, -13.2617, 10.8851, 56.1882
4.5, -13.1472, 11.447, 56.1907
4.51, -13.0271, 12.0089, 56.1808
4.52, -12.9014, 12.5707, 56.1584
4.53, -12.7701, 13.1323, 56.1235
4.54, -12.6331, 13.6935, 56.0759
4.55, -12.4906, 14.2543, 56.0157
4.56, -12.3425, 14.8144, 55.9429
4.57, -12.1887, 15.3738, 55.8573
4.58, -12.0294, 15.9324, 55.7589
4.59, -11.8645, 16.49, 55.6478
4.6, -11.694, 17.0465, 55.5238
4.61, -11.518, 17.6017, 55.3869
4.62, -11.3365, 18.1556, 55.2372
4.63, -11.1494, 18.708, 55.0745
4.64, -10.9568, 19.2587, 54.8989
4.65, -10.7587, 19.8077, 54.7104
4.66, -10.5552, 20.3548, 54.5088
4.67, -10.3462, 20.8999, 54.2943
4.68, -10.1317, 21.4428, 54.0667
4.69, -9.9119, 21.9835, 53.8262
4.7, -9.68668, 22.5218, 53.5726
4.71, -9.45611, 23.0575, 53.306
4.72, -9.2202, 23.5905, 53.0264
4.73, -8.97899, 24.1208, 52.7338
4.74, -8.73251, 24.6481, 52.4282
4.75, -8.48079, 25.1724, 52.1095
4.76, -8.22385, 25.6935, 51.7779
4.77, -7.96174, 26.2113, 51.4333
4.78, -7.69448, 26.7256, 51.0757
4.79, -7.42212, 27.2364, 50.7052
4.8, -7.14468, 27.7434, 50.3218
4.81, -6.86222, 28.2467, 49.9255
4.82, -6.57476, 28.7459, 49.5163
4.83, -6.28235, 29.2411, 49.0943
4.84, -5.98503, 29.732, 48.6595
4.85, -5.68284, 30.2186, 48.212
4.86, -5.37583, 30.7007, 47.7517
4.87, -5.06405, 31.1783, 47.2788
4.88, -4.74754, 31.651, 46.7932
4.89, -4.42635, 32.119, 46.2951
4.9, -4.10053, 32.5819, 45.7845
4.91, -3.77013, 33.0398, 45.2614
4.92, -3.43521, 33.4924, 44.7259
4.93, -3.09581, 33.9396, 44.1781
4.94, -2.752, 34.3814, 43.618
4.95, -2.40382, 34.8176, 43.0456
4.96, -2.05134, 35.2481, 42.4612
4.97, -1.69462, 35.6727, 41.8647
4.98, -1.3337, 36.0913, 41.2562
4.99, -0.968663, 36.5039, 40.6358
5, -0.599561, 36.9102, 40.0036
5.01, -0.226458, 37.3103, 39.3597
5.02, 0.15058, 37.7039, 38.7041
5.03, 0.531489, 38.0909, 38.0369
5.04, 0.916202, 38.4713, 37.3584
5.05, 1.30465, 38.8449, 36.6684
5.06, 1.69677, 39.2115, 35.9672
5.07, 2.09248, 39.5712, 35.2549
5.08, 2.49172, 39.9238, 34.5315
5.09, 2.89441, 40.2691, 33.7971
5.1, 3.30048, 40.6071, 33.052
5.11, 3.70985, 40.9376, 32.2961
5.12, 4.12246, 41.2605, 31.5297
5.13, 4.53822, 41.5758, 30.7528
5.14, 4.95705, 41.8834, 29.9656
5.15, 5.37888, 42.183, 29.1681
5.16, 5.80363, 42.4747, 28.3606
5.17, 6.23121, 42.7583, 27.5431
5.18, 6.66155, 43.0337, 26.7158
5.19, 7.09456, 43.3009, 25.8789
5.2, 7.53015, 43.5597, 25.0324
5.21, 7.96825, 43.81, 24.1765
5.22, 8.40877, 44.0518, 23.3114
5.23, 8.85162, 44.2849, 22.4371
5.24, 9.29671, 44.5093, 21.554
5.25, 9.74396, 44.7248, 20.6621
5.26, 10.1933, 44.9314, 19.7615
5.27, 10.6446, 45.129, 18.8525
5.28, 11.0977, 45.3176, 17.9351
5.29, 11.5527, 45.4969, 17.0097
5.3, 12.0094, 45.667, 16.0762
5.31, 12.4677, 45.8278, 15.135
5.32, 12.9274, 45.9791, 14.1862
5.33, 13.3887, 46.121, 13.2298
5.34, 13.8512, 46.2533, 12.2663
5.35, 14.315, 46.3759, 11.2956
5.36, 14.7798, 46.4889, 10.318
5.37, 15.2458, 46.5921, 9.33373
5.38, 15.7126, 46.6854, 8.34289
5.39, 16.1803, 46.7688, 7.34571
5.4, 16.6487, 46.8423, 6.34238
5.41, 17.1178, 46.9057, 5.33309
5.42, 17.5874, 46.9591, 4.31803
5.43, 18.0574, 47.0022, 3.29742
5.44, 18.5277, 47.0352, 2.27143
5.45, 18.9983, 47.0579, 1.24029
5.46, 19.469, 47.0703, 0.204195
5.47, 19.9398, 47.0724, -0.83665
5.48, 20.4104, 47.064, -1.88203
5.49, 20.8808, 47.0452, -2.93175
5.5, 21.351, 47.0159, -3.98557
5.51, 21.8208, 46.976, -5.0433
5.52, 22.29, 46.9256, -6.10471
5.53, 22.7587, 46.8645, -7.16959
5.54, 23.2266, 46.7928, -8.23771
5.55, 23.6937, 46.7105, -9.30886
5.56, 24.1599, 46.6174, -10.3828
5.57, 24.625, 46.5135, -11.4593
5.58, 25.089, 46.3989, -12.5382
5.59, 25.5517, 46.2736, -13.6192
5.6, 26.0131, 46.1374, -14.7021
5.61, 26.473, 45.9904, -15.7866
5.62, 26.9313, 45.8325, -16.8726
5.63, 27.388, 45.6638, -17.9597
5.64, 27.8428, 45.4842, -19.0478
5.65, 28.2958, 45.2937, -20.1367
5.66, 28.7467, 45.0923, -21.226
5.67, 29.1955, 44.8801, -22.3155
5.68, 29.642, 44.6569, -23.4051
5.69, 30.0863, 44.4229, -24.4944
5.7, 30.5281, 44.1779, -25.5832
5.71, 30.9673, 43.9221, -26.6714
5.72, 31.4038, 43.6554, -27.7585
5.73, 31.8376, 43.3778, -28.8444
5.74, 32.2685, 43.0893, -29.9289
5.75, 32.6964, 42.79, -31.0117
5.76, 33.1212, 42.4799, -32.0925
5.77, 33.5428, 42.159, -33.1711
5.78, 33.9611, 41.8273, -34.2472
5.79, 34.3759, 41.4848, -35.3207
5.8, 34.7872, 41.1316, -36.3912
5.81, 35.1949, 40.7677, -37.4585
5.82, 35.5988, 40.3931, -38.5224
5.83, 35.9989, 40.0079, -39.5825
5.84, 36.395, 39.6121, -40.6387
5.85, 36.7871, 39.2057, -41.6907
5.86, 37.175, 38.7888, -42.7382
5.87, 37.5586, 38.3614, -43.781
5.88, 37.9378, 37.9236, -44.8189
5.89, 38.3126, 37.4754, -45.8515
5.9, 38.6827, 37.0169, -46.8787
5.91, 39.0482, 36.5481, -47.9001
5.92, 39.4089, 36.0691, -48.9156
5.93, 39.7647, 35.5799, -49.9248
5.94, 40.1155, 35.0807, -50.9276
5.95, 40.4612, 34.5714, -51.9236
5.96, 40.8018, 34.0522, -52.9127
5.97, 41.137, 33.523, -53.8945
5.98, 41.4668, 32.9841, -54.8689
5.99, 41.7912, 32.4354, -55.8355
6, 42.11, 31.8771, -56.7941
6.01, 42.423, 31.3091, -57.7446
6.02, 42.7304, 30.7317, -58.6865
6.03, 43.0318, 30.1448, -59.6197
6.04, 43.3273, 29.5486, -60.544
6.05, 43.6167, 28.9432, -61.459
6.06, 43.9, 28.3286, -62.3646
6.07, 44.1771, 27.7049, -63.2604
6.08, 44.4478, 27.0723, -64.1463
6.09, 44.7121, 26.4309, -65.0221
6.1, 44.9699, 25.7806, -65.8874
6.11, 45.2211, 25.1218, -66.742
6.12, 45.4657, 24.4543, -67.5858
6.13, 45.7035, 23.7785, -68.4184
6.14, 45.9344, 23.0943, -69.2396
